,word1,word2,Score,Ratio,word1_phonetix,word2_phonetix
557,ards,legs,3.0,25,AD,LAG
558,ards,lems,3.0,25,AD,LAN
559,ards,mers,3.0,50,AD,MAR
560,ards,nails,3.0,44,AD,NAL
561,ards,node,3.0,25,AD,NAD
562,ards,nodes,3.0,44,AD,NAD
563,ards,npd,3.0,29,AD,NPD
564,ards,ocd,3.0,29,AD,OCD
565,ards,ocps,3.0,25,AD,OCP
566,ards,prk,3.0,29,AD,PRC
567,ards,rdw,2.0,57,AD,RDW
568,ards,rmsf,3.0,50,AD,RNSF
569,ards,sars,2.0,75,AD,SAR
570,ards,scars,3.0,67,AD,SCAR
571,ards,std,3.0,29,AD,STD
572,ards,stds,2.0,50,AD,STD
573,ards,virus,3.0,44,AD,VAR
574,ards,wart,3.0,50,AD,WAD
575,ards,warts,2.0,67,AD,WAD
576,ards,wfns,3.0,25,AD,WFN
577,ards,yaws,3.0,50,AD,Y
578,ards,aml,3.0,29,AD,ANL
579,ards,lens,3.0,25,AD,LAN
580,ards,orf,3.0,29,AD,ORF
581,ards,pad,3.0,57,AD,PAD
582,ards,pals,3.0,50,AD,PAL
583,ards,pda,3.0,29,AD,PD
584,ards,vats,3.0,50,AD,VAT
585,argyria,progeria,3.0,67,ARGAR,PRAGAR
586,arrhythmia,arrhythmias,1.0,95,ARHATHN,ARHATHN
587,arrhythmias,arrhythmia,1.0,95,ARHATHN,ARHATHN
588,artery,allergy,3.0,62,ARTARY,ALARGY
589,artery,surgery,3.0,62,ARTARY,SARGARY
590,arthritis,aortitis,3.0,82,ARTHRAT,ARTAT
591,arthritis,asterixis,3.0,67,ARTHRAT,ASTARAX
592,arthritis,gastritis,3.0,78,ARTHRAT,GASTRAT
593,arthritis,nephritis,3.0,67,ARTHRAT,NAFRAT
594,arthritis,orchitis,3.0,71,ARTHRAT,ORCAT
595,arthritis,urethritis,2.0,84,ARTHRAT,URATHRAT
596,arthroscopy,enteroscopy,3.0,73,ARTHRASCAPY,ENTARASCAPY
597,arthroscopy,gastroscopy,3.0,82,ARTHRASCAPY,GASTRASCAPY
598,arthroscopy,ureteroscopy,3.0,78,ARTHRASCAPY,URATARASCAPY
599,arvd,abs,3.0,29,ARVD,AB
600,arvd,acne,3.0,25,ARVD,ACN
601,arvd,adhd,2.0,50,ARVD,ADHD
602,arvd,aids,3.0,50,ARVD,AD
603,arvd,anal,3.0,25,ARVD,ANAL
604,arvd,ards,2.0,75,ARVD,AD
605,arvd,ayurved,3.0,73,ARVD,ARVAD
606,arvd,brao,3.0,25,ARVD,BR
607,arvd,chd,3.0,29,ARVD,CHD
608,arvd,copd,3.0,25,ARVD,CAPD
609,arvd,crao,3.0,25,ARVD,CR
610,arvd,crp,3.0,29,ARVD,CRP
611,arvd,drug,3.0,25,ARVD,DRAG
612,arvd,gerd,3.0,50,ARVD,GAD
613,arvd,head,3.0,50,ARVD,HAD
614,arvd,hiv,3.0,29,ARVD,HAV
615,arvd,iron,3.0,25,ARVD,IRAN
616,arvd,lavh,3.0,50,ARVD,LAVH
617,arvd,lvad,3.0,50,ARVD,LVAD
618,arvd,msud,3.0,25,ARVD,MSAD
619,arvd,nafld,3.0,44,ARVD,NAFLD
620,arvd,nerve,3.0,44,ARVD,NARV
621,arvd,npd,3.0,29,ARVD,NPD
622,arvd,ocd,3.0,29,ARVD,OCD
623,arvd,prk,3.0,29,ARVD,PRC
624,arvd,rdw,3.0,57,ARVD,RDW
625,arvd,sars,3.0,50,ARVD,SAR
626,arvd,seid,3.0,25,ARVD,SAD
627,arvd,std,3.0,29,ARVD,STD
628,arvd,tvl,3.0,29,ARVD,TVL
629,arvd,vzv,3.0,29,ARVD,VSV
630,arvd,wart,3.0,50,ARVD,WAD
631,arvd,warts,3.0,44,ARVD,WAD
632,arvd,wnv,3.0,29,ARVD,WNV
633,arvd,aml,3.0,29,ARVD,ANL
634,arvd,g6pd,3.0,25,ARVD,GPD
635,arvd,lgv,3.0,29,ARVD,LGV
636,arvd,mcad,3.0,50,ARVD,MCAD
637,arvd,orf,3.0,29,ARVD,ORF
638,arvd,pad,3.0,57,ARVD,PAD
639,arvd,pdcd,3.0,25,ARVD,PDCD
640,arytenoidectomy,adenoidectomy,3.0,86,ARATANADACTANY,ADANADACTANY
641,asbestosis,babesiosis,3.0,80,ASBASTAS,BABASAS
642,ascariasis,acariasis,1.0,95,ASCARAS,ACARAS
643,ascariasis,filariasis,3.0,70,ASCARAS,FALARAS
644,ascariasis,psoriasis,3.0,74,ASCARAS,PSARAS
645,ascites,assisted,3.0,67,ASCAT,ASASTAD
646,ascites,bites,3.0,67,ASCAT,BAT
647,ascites,fasciitis,3.0,75,ASCAT,FASCAT
648,aspirin,gastrin,3.0,71,ASPARAN,GASTRAN
649,aspirin,heparin,3.0,57,ASPARAN,HAPARAN
650,assisted,ascites,3.0,67,ASASTAD,ASCAT
651,asterixis,arthritis,3.0,67,ASTARAX,ARTHRAT
652,asterixis,gastritis,3.0,78,ASTARAX,GASTRAT
653,asterixis,osteitis,3.0,71,ASTARAX,OSTAT
654,asthma,anthrax,3.0,62,ASTHN,ANTHRAX
655,asthma,ecthyma,3.0,62,ASTHN,ECTHAN
656,asystole,systolic,3.0,75,ASASTAL,SASTALAC
657,ataxia,anemia,3.0,50,ATAX,ANAN
658,ataxia,antacid,3.0,62,ATAX,ANTACAD
659,ataxia,aphasia,3.0,62,ATAX,AFAS
660,ataxia,apraxia,2.0,77,ATAX,APRAX
661,ataxia,atresia,3.0,62,ATAX,ATRAS
662,ataxia,atrial,3.0,67,ATAX,ATRAL
663,ataxia,malaria,3.0,62,ATAX,MALAR
664,ataxia,otalgia,3.0,62,ATAX,OTALG
665,ataxia,statin,3.0,50,ATAX,STATAN
666,ataxia,toxin,3.0,55,ATAX,TAXAN
667,atenolol,carteolol,3.0,82,ATANALAL,CARTALAL
668,atenolol,timolol,3.0,67,ATANALAL,TANALAL
669,ativan,antigen,3.0,62,ATAVAN,ANTAGAN
670,ativan,atrial,3.0,67,ATAVAN,ATRAL
671,ativan,avian,2.0,73,ATAVAN,AVAN
672,atresia,adipsia,3.0,57,ATRAS,ADAPS
673,atresia,agnosia,3.0,57,ATRAS,AGNAS
674,atresia,akinesia,3.0,67,ATRAS,ACANAS
675,atresia,amnesia,2.0,71,ATRAS,ANAS
676,atresia,anemia,3.0,62,ATRAS,ANAN
677,atresia,anorexia,3.0,67,ATRAS,ANARAX
678,atresia,aphasia,3.0,57,ATRAS,AFAS
679,atresia,apraxia,3.0,57,ATRAS,APRAX
680,atresia,ataxia,3.0,62,ATRAS,ATAX
681,atresia,atrial,3.0,77,ATRAS,ATRAL
682,atresia,pyrexia,3.0,57,ATRAS,PARAX
683,atresia,stress,3.0,62,ATRAS,STR
684,atresia,uremia,3.0,62,ATRAS,URAN
685,atrial,adrenal,3.0,62,ATRAL,ADRANAL
686,atrial,anal,3.0,60,ATRAL,ANAL
687,atrial,ataxia,3.0,67,ATRAL,ATAX
688,atrial,ativan,3.0,67,ATRAL,ATAVAN
689,atrial,atresia,3.0,77,ATRAL,ATRAS
690,atrial,avian,3.0,55,ATRAL,AVAN
691,atrial,facial,3.0,67,ATRAL,FACAL
692,atrial,partial,3.0,77,ATRAL,PARTAL
693,atrial,tubal,3.0,55,ATRAL,TABAL
694,atrophy,autopsy,3.0,71,ATRAFY,ATAPSY
695,autism,autopsy,3.0,62,ATASN,ATAPSY
696,autism,bruxism,3.0,62,ATASN,BRAXASN
697,autism,cuts,3.0,60,ATASN,CAT
698,autism,uti,3.0,67,ATASN,UT
699,autopsy,atrophy,3.0,71,ATAPSY,ATRAFY
700,autopsy,autism,3.0,62,ATAPSY,ATASN
701,autopsy,biopsy,3.0,62,ATAPSY,BAPSY
702,avian,aging,3.0,60,AVAN,AGANG
703,avian,aids,3.0,44,AVAN,AD
704,avian,anal,3.0,44,AVAN,ANAL
705,avian,ativan,2.0,73,AVAN,ATAVAN
706,avian,atrial,3.0,55,AVAN,ATRAL
707,avian,facial,3.0,55,AVAN,FACAL
708,avian,lvad,3.0,22,AVAN,LVAD
709,avian,marfan,3.0,55,AVAN,MARFAN
710,avian,ovarian,3.0,67,AVAN,OVARAN
711,avian,pain,3.0,67,AVAN,PAN
712,avian,skin,3.0,44,AVAN,SCAN
713,avian,vma,3.0,25,AVAN,VN
714,avolition,ablation,3.0,71,AVALATAN,ABLATAN
715,ayurevda,ayurved,3.0,80,ARAFD,ARVAD
716,ayurevda,ayurveda,2.0,88,ARAFD,ARVAD
717,ayurved,arvd,3.0,73,ARVAD,ARVD
718,ayurved,ayurevda,3.0,80,ARVAD,ARAFD
719,ayurved,ayurveda,1.0,93,ARVAD,ARVAD
720,ayurved,ayurvedic,2.0,88,ARVAD,ARVADAC
721,ayurveda,ayurevda,2.0,88,ARVAD,ARAFD
722,ayurveda,ayurved,1.0,93,ARVAD,ARVAD
723,ayurveda,ayurvedic,2.0,82,ARVAD,ARVADAC
724,ayurvedic,ayurved,2.0,88,ARVADAC,ARVAD
725,ayurvedic,ayurveda,2.0,82,ARVADAC,ARVAD
726,azatadine,amantadine,2.0,84,ASATADAN,ANANTADAN
727,azatadine,loratadine,3.0,74,ASATADAN,LARATADAN
728,azatadine,nizatidine,3.0,74,ASATADAN,NASATADAN
729,azithromycin,clarithromycin,3.0,85,ASATHRANACAN,CLARATHRANACAN
730,azithromycin,dirithromycin,3.0,80,ASATHRANACAN,DARATHRANACAN
731,azithromycin,erythromycin,3.0,75,ASATHRANACAN,ERATHRANACAN
732,babesiosis,asbestosis,3.0,80,BABASAS,ASBASTAS
733,bacampicillin,ampicillin,3.0,87,BACANPACALAN,ANPACALAN
734,bacitracin,acitretin,3.0,74,BACATRACAN,ACATRATAN
735,bartonellosis,salmonellosis,3.0,77,BARTANALAS,SALNANALAS
736,bedrest,breast,3.0,77,BADRAST,BRAST
737,benazepril,enalapril,3.0,74,BANASAPRAL,ENALAPRAL
738,bendroflumethiazide,hydroflumethiazide,3.0,86,BANDRAFLANATASAD,HADRAFLANATASAD
739,benzocaine,dezocine,3.0,78,BANSACAN,DASACAN
740,betamethasone,dexamethasone,2.0,85,BATANATASAN,DAXANATASAN
741,bilharzia,miliaria,3.0,71,BALARS,MALAR
742,biliary,milia,3.0,67,BALARY,MAL
743,biliary,miliaria,3.0,67,BALARY,MALAR
744,binge,acne,3.0,44,BANG,ACN
745,binge,aging,3.0,60,BANG,AGANG
746,binge,bite,2.0,67,BANG,BAT
747,binge,bites,3.0,60,BANG,BAT
748,binge,bone,2.0,67,BANG,BAN
749,binge,dengue,3.0,55,BANG,DANG
750,binge,finger,2.0,73,BANG,FANGAR
751,binge,knee,3.0,44,BANG,NY
752,binge,lung,3.0,44,BANG,LANG
753,binge,lungs,3.0,40,BANG,LANG
754,binge,sinus,3.0,40,BANG,SAN
755,binge,spine,3.0,60,BANG,SPAN
756,binge,urine,3.0,60,BANG,URAN
757,biologic,biological,2.0,89,BALAGAC,BALAGACAL
758,biological,biologic,2.0,89,BALAGACAL,BALAGAC
759,biopsy,autopsy,3.0,62,BAPSY,ATAPSY
760,biopsy,biotin,3.0,50,BAPSY,BATAN
761,biopsy,bites,3.0,55,BAPSY,BAT
762,biopsy,body,3.0,60,BAPSY,BADY
763,biotherapy,cryotherapy,3.0,76,BATARAPY,CRATARAPY
764,biotherapy,radiotherapy,3.0,82,BATARAPY,RADATARAPY
765,biotherapy,therapy,3.0,82,BATARAPY,TARAPY
766,biotin,biopsy,3.0,50,BATAN,BAPSY
767,biotin,birthing,3.0,71,BATAN,BARTANG
768,biotin,bite,3.0,60,BATAN,BAT
769,biotin,bites,3.0,55,BATAN,BAT
770,biotin,bloating,3.0,71,BATAN,BLATANG
771,biotin,botox,3.0,55,BATAN,BATAX
772,biotin,brain,3.0,55,BATAN,BRAN
773,biotin,dieting,3.0,62,BATAN,DATANG
774,biotin,digoxin,3.0,62,BATAN,DAGAXAN
775,biotin,niacin,3.0,50,BATAN,NACAN
776,biotin,nicotine,3.0,71,BATAN,NACATAN
777,biotin,protein,3.0,62,BATAN,PRATAN
778,biotin,statin,3.0,50,BATAN,STATAN
779,biotin,toxin,3.0,55,BATAN,TAXAN
780,bipolar,lipomas,3.0,57,BAPALAR,LAPAN
781,bipolar,vipomas,3.0,57,BAPALAR,VAPAN
782,birthing,biotin,3.0,71,BARTANG,BATAN
783,birthing,breathing,3.0,82,BARTANG,BRATANG
784,birthing,dieting,3.0,67,BARTANG,DATANG
785,birthing,itching,3.0,80,BARTANG,ITCANG
786,bisoprolol,metoprolol,3.0,70,BASAPRALAL,MATAPRALAL
787,bite,acne,3.0,25,BAT,ACN
788,bite,aids,3.0,25,BAT,AD
789,bite,binge,2.0,67,BAT,BANG
790,bite,biotin,3.0,60,BAT,BATAN
791,bite,bites,1.0,89,BAT,BAT
792,bite,blister,3.0,73,BAT,BLASTAR
793,bite,bmi,3.0,57,BAT,BN
794,bite,body,3.0,25,BAT,BADY
795,bite,boils,3.0,44,BAT,BAL
796,bite,bone,2.0,50,BAT,BAN
797,bite,botox,3.0,44,BAT,BATAX
798,bite,bowel,3.0,44,BAT,BAL
799,bite,brao,3.0,25,BAT,BR
800,bite,bruise,3.0,60,BAT,BRAS
801,bite,ctx,3.0,29,BAT,CTX
802,bite,cuts,3.0,25,BAT,CAT
803,bite,diet,3.0,50,BAT,DAT
804,bite,diets,3.0,44,BAT,DAT
805,bite,eye,3.0,29,BAT,E
806,bite,face,3.0,25,BAT,FAC
807,bite,fiber,3.0,44,BAT,FABAR
808,bite,fit,2.0,57,BAT,FAT
809,bite,goiter,3.0,60,BAT,GATAR
810,bite,goitre,3.0,60,BAT,GATR
811,bite,hiit,3.0,50,BAT,HAT
812,bite,hip,3.0,29,BAT,HAP
813,bite,hiv,3.0,29,BAT,HAV
814,bite,hives,3.0,44,BAT,HAV
815,bite,itch,3.0,50,BAT,ITCH
816,bite,knee,3.0,25,BAT,NY
817,bite,latex,3.0,44,BAT,LATAC
818,bite,ldpe,3.0,25,BAT,LDP
819,bite,limb,3.0,25,BAT,LANB
820,bite,lip,3.0,29,BAT,LAP
821,bite,liver,3.0,44,BAT,LAVAR
822,bite,lobe,3.0,50,BAT,LAB
823,bite,lyme,3.0,25,BAT,LAN
824,bite,male,3.0,25,BAT,MAL
825,bite,node,3.0,25,BAT,NAD
826,bite,nose,3.0,25,BAT,NAS
827,bite,ogtt,3.0,25,BAT,OGT
828,bite,pica,3.0,25,BAT,PAC
829,bite,piles,3.0,44,BAT,PAL
830,bite,pill,3.0,25,BAT,PAL
831,bite,rape,3.0,25,BAT,RAP
832,bite,reye,3.0,25,BAT,RY
833,bite,scle,3.0,25,BAT,SCL
834,bite,spine,3.0,44,BAT,SPAN
835,bite,std,3.0,29,BAT,STD
836,bite,tb,3.0,33,BAT,TB
837,bite,tietze,3.0,60,BAT,TATS
838,bite,timi,3.0,25,BAT,TAN
839,bite,urine,3.0,44,BAT,URAN
840,bite,uti,3.0,29,BAT,UT
841,bite,cte,2.0,57,BAT,CT
842,bite,iih,3.0,29,BAT,
843,bite,oi,3.0,33,BAT,
844,bite,otc,3.0,29,BAT,OTC
845,bite,pct,3.0,29,BAT,PCT
846,bite,tbi,3.0,57,BAT,TB
847,bite,tem,3.0,57,BAT,TAN
848,bite,ttp,3.0,29,BAT,TP
849,bite,vats,3.0,25,BAT,VAT
850,bite,vte,2.0,57,BAT,VT
851,bites,aids,3.0,44,BAT,AD
852,bites,ascites,3.0,67,BAT,ASCAT
853,bites,binge,3.0,60,BAT,BANG
854,bites,biopsy,3.0,55,BAT,BAPSY
855,bites,biotin,3.0,55,BAT,BATAN
856,bites,bite,1.0,89,BAT,BAT
857,bites,blister,3.0,67,BAT,BLASTAR
858,bites,boils,3.0,60,BAT,BAL
859,bites,bone,3.0,44,BAT,BAN
860,bites,botox,3.0,40,BAT,BATAX
861,bites,bowel,3.0,40,BAT,BAL
862,bites,braces,3.0,55,BAT,BRAC
863,bites,bruises,3.0,67,BAT,BRAS
864,bites,burns,3.0,40,BAT,BARN
865,bites,cuts,3.0,44,BAT,CAT
866,bites,diet,3.0,44,BAT,DAT
867,bites,diets,3.0,60,BAT,DAT
868,bites,eyes,3.0,44,BAT,E
869,bites,fiber,3.0,40,BAT,FABAR
870,bites,fit,3.0,50,BAT,FAT
871,bites,fitness,3.0,67,BAT,FATN
872,bites,goiter,3.0,55,BAT,GATAR
873,bites,hicks,3.0,40,BAT,HAC
874,bites,hives,2.0,60,BAT,HAV
875,bites,iritis,3.0,55,BAT,IRAT
876,bites,itch,3.0,44,BAT,ITCH
877,bites,latex,3.0,40,BAT,LATAC
878,bites,liver,3.0,40,BAT,LAVAR
879,bites,moles,3.0,40,BAT,MAL
880,bites,nodes,3.0,40,BAT,NAD
881,bites,otitis,3.0,55,BAT,OTAT
882,bites,pilates,3.0,67,BAT,PALAT
883,bites,piles,2.0,60,BAT,PAL
884,bites,sinus,3.0,40,BAT,SAN
885,bites,stds,3.0,44,BAT,STD
886,bites,virus,3.0,40,BAT,VAR
887,bites,cte,3.0,50,BAT,CT
888,bites,tem,3.0,50,BAT,TAN
889,bites,vats,3.0,44,BAT,VAT
890,bites,vte,3.0,50,BAT,VT
891,bladder,blister,3.0,57,BLADAR,BLASTAR
892,bleeding,bloating,3.0,62,BLADANG,BLATANG
893,blepharitis,nephritis,3.0,80,BLAFARAT,NAFRAT
894,blepharoptosis,nephroptosis,3.0,85,BLAFARAPTAS,NAFRAPTAS
895,blister,bite,3.0,73,BLASTAR,BAT
896,blister,bites,3.0,67,BLASTAR,BAT
897,blister,bladder,3.0,57,BLASTAR,BLADAR
898,blister,goiter,3.0,62,BLASTAR,GATAR
899,blister,listeria,3.0,80,BLASTAR,LASTAR
900,blister,liver,3.0,67,BLASTAR,LAVAR
901,blister,zoster,3.0,62,BLASTAR,ZASTAR
902,bloating,biotin,3.0,71,BLATANG,BATAN
903,bloating,bleeding,3.0,62,BLATANG,BLADANG
904,bloating,breathing,3.0,71,BLATANG,BRATANG
905,bloating,eating,3.0,71,BLATANG,EATANG
906,blood,body,3.0,67,BLAD,BADY
907,blood,bone,3.0,44,BLAD,BAN
908,blood,botox,3.0,60,BLAD,BATAX
909,blood,brao,3.0,44,BLAD,BR
910,blood,clot,3.0,44,BLAD,CLAT
911,blood,copd,3.0,44,BLAD,CAPD
912,blood,elbow,3.0,40,BLAD,ELB
913,blood,foot,3.0,44,BLAD,FAT
914,blood,gland,3.0,40,BLAD,GLAD
915,blood,keloid,3.0,55,BLAD,CALAD
916,blood,lobe,3.0,44,BLAD,LAB
917,blood,lvad,3.0,44,BLAD,LVAD
918,blood,ocd,3.0,50,BLAD,OCD
919,bmi,abs,3.0,33,BN,AB
920,bmi,bite,3.0,57,BN,BAT
921,bmi,body,3.0,29,BN,BADY
922,bmi,boils,3.0,50,BN,BAL
923,bmi,bone,3.0,29,BN,BAN
924,bmi,brain,3.0,50,BN,BRAN
925,bmi,brao,3.0,29,BN,BR
926,bmi,chd,3.0,0,BN,CHD
927,bmi,cll,3.0,0,BN,CL
928,bmi,coli,3.0,29,BN,CAL
929,bmi,coma,3.0,29,BN,CAN
930,bmi,cpr,3.0,0,BN,CPR
931,bmi,crp,3.0,0,BN,CRP
932,bmi,ctx,3.0,0,BN,CTX
933,bmi,eye,3.0,0,BN,E
934,bmi,fit,3.0,33,BN,FAT
935,bmi,flu,3.0,0,BN,FL
936,bmi,gym,3.0,33,BN,GAN
937,bmi,hair,3.0,29,BN,HAR
938,bmi,hcg,3.0,0,BN,HCG
939,bmi,hiit,3.0,29,BN,HAT
940,bmi,hip,3.0,33,BN,HAP
941,bmi,hiv,3.0,33,BN,HAV
942,bmi,hus,3.0,0,BN,H
943,bmi,ipmn,3.0,29,BN,IPN
944,bmi,jaw,3.0,0,BN,J
945,bmi,lcmv,3.0,29,BN,LCNV
946,bmi,lems,3.0,29,BN,LAN
947,bmi,limb,3.0,29,BN,LANB
948,bmi,lip,3.0,33,BN,LAP
949,bmi,lyme,3.0,29,BN,LAN
950,bmi,mg,2.0,40,BN,MG
951,bmi,npd,3.0,0,BN,NPD
952,bmi,oab,3.0,33,BN,OAB
953,bmi,ocd,3.0,0,BN,OCD
954,bmi,osa,3.0,0,BN,OS
955,bmi,pain,3.0,29,BN,PAN
956,bmi,pap,3.0,0,BN,PAP
957,bmi,pml,2.0,33,BN,PNL
958,bmi,prk,3.0,0,BN,PRC
959,bmi,rdw,3.0,0,BN,RDW
960,bmi,rmsf,3.0,29,BN,RNSF
961,bmi,seid,3.0,29,BN,SAD
962,bmi,semg,3.0,29,BN,SANG
963,bmi,sex,3.0,0,BN,SAC
964,bmi,skin,3.0,29,BN,SCAN
965,bmi,spa,3.0,0,BN,SP
966,bmi,std,3.0,0,BN,STD
967,bmi,tb,3.0,40,BN,TB
968,bmi,timi,2.0,57,BN,TAN
969,bmi,tumt,3.0,29,BN,TANT
970,bmi,tvl,3.0,0,BN,TVL
971,bmi,uti,2.0,33,BN,UT
972,bmi,vzv,3.0,0,BN,VSV
973,bmi,wbc,3.0,33,BN,WBC
974,bmi,wnv,3.0,0,BN,WNV
975,bmi,womb,3.0,29,BN,WANB
976,bmi,जिम,3.0,0,BN,
977,bmi,दवा,3.0,0,BN,
978,bmi,फिट,3.0,0,BN,
979,bmi,योग,3.0,0,BN,
980,bmi,रोग,3.0,0,BN,
981,bmi,aml,2.0,33,BN,ANL
982,bmi,ccf,3.0,0,BN,CF
983,bmi,cml,2.0,33,BN,CNL
984,bmi,cte,3.0,0,BN,CT
985,bmi,dka,3.0,0,BN,DC
986,bmi,emr,2.0,33,BN,ENR
987,bmi,fsh,3.0,0,BN,FS
988,bmi,fuo,3.0,0,BN,F
989,bmi,hpiv,3.0,29,BN,HPAV
990,bmi,iih,3.0,33,BN,
991,bmi,lgv,3.0,0,BN,LGV
992,bmi,ocp,3.0,0,BN,OCP
993,bmi,oi,2.0,40,BN,
994,bmi,orf,3.0,0,BN,ORF
995,bmi,otc,3.0,0,BN,OTC
996,bmi,pad,3.0,0,BN,PAD
997,bmi,pam,3.0,33,BN,PAN
998,bmi,pcf,3.0,0,BN,PCF
999,bmi,pcp,3.0,0,BN,PCP
1000,bmi,pct,3.0,0,BN,PCT
1001,bmi,pda,3.0,0,BN,PD
1002,bmi,pep,3.0,0,BN,PAP
1003,bmi,tbi,2.0,67,BN,TB
1004,bmi,tem,3.0,33,BN,TAN
1005,bmi,tof,3.0,0,BN,TAF
1006,bmi,ttp,3.0,0,BN,TP
1007,bmi,vkh,3.0,0,BN,VCH
1008,bmi,vma,2.0,33,BN,VN
1009,bmi,vte,3.0,0,BN,VT
1010,body,aids,3.0,25,BADY,AD
1011,body,ards,3.0,25,BADY,AD
1012,body,biopsy,3.0,60,BADY,BAPSY
1013,body,bite,3.0,25,BADY,BAT
1014,body,blood,3.0,67,BADY,BLAD
1015,body,bmi,3.0,29,BADY,BN
1016,body,boils,3.0,44,BADY,BAL
1017,body,bone,2.0,50,BADY,BAN
1018,body,botox,3.0,44,BADY,BATAX
1019,body,bowel,3.0,44,BADY,BAL
1020,body,brao,3.0,50,BADY,BR
1021,body,chd,3.0,29,BADY,CHD
1022,body,coli,3.0,25,BADY,CAL
1023,body,coma,3.0,25,BADY,CAN
1024,body,copd,3.0,50,BADY,CAPD
1025,body,ebola,3.0,44,BADY,EBAL
1026,body,foot,3.0,25,BADY,FAT
1027,body,gout,3.0,25,BADY,GAT
1028,body,lobe,3.0,25,BADY,LAB
1029,body,node,2.0,50,BADY,NAD
1030,body,nodes,3.0,44,BADY,NAD
1031,body,nose,3.0,25,BADY,NAS
1032,body,npd,3.0,29,BADY,NPD
1033,body,oab,3.0,29,BADY,OAB
1034,body,ocd,3.0,57,BADY,OCD
1035,body,osa,3.0,29,BADY,OS
1036,body,rdw,3.0,29,BADY,RDW
1037,body,std,3.0,29,BADY,STD
1038,body,stds,3.0,25,BADY,STD
1039,body,womb,3.0,25,BADY,WANB
1040,body,yoga,3.0,25,BADY,YAG
1041,body,ocp,3.0,29,BADY,OCP
1042,body,oi,3.0,33,BADY,
1043,body,orf,3.0,29,BADY,ORF
1044,body,otc,3.0,29,BADY,OTC
1045,body,pad,3.0,29,BADY,PAD
1046,body,pda,3.0,29,BADY,PD
1047,body,poag,3.0,25,BADY,PAG
1048,body,tof,3.0,29,BADY,TAF
1049,boils,aids,3.0,44,BAL,AD
1050,boils,bite,3.0,44,BAL,BAT
1051,boils,bites,3.0,60,BAL,BAT
1052,boils,bmi,3.0,50,BAL,BN
1053,boils,body,3.0,44,BAL,BADY
1054,boils,bone,3.0,44,BAL,BAN
1055,boils,botox,3.0,40,BAL,BATAX
1056,boils,bowel,3.0,60,BAL,BAL
1057,boils,burns,3.0,40,BAL,BARN
1058,boils,cells,3.0,40,BAL,CAL
1059,boils,chills,3.0,55,BAL,CAL
1060,boils,coats,3.0,40,BAL,CAT
1061,boils,coli,3.0,44,BAL,CAL
1062,boils,corns,3.0,40,BAL,CARN
1063,boils,ebola,3.0,60,BAL,EBAL
1064,boils,joint,3.0,40,BAL,JAD
1065,boils,moles,3.0,60,BAL,MAL
1066,boils,nails,2.0,60,BAL,NAL
1067,boils,nodes,3.0,40,BAL,NAD
1068,boils,ocps,3.0,44,BAL,OCP
1069,boils,piles,3.0,60,BAL,PAL
1070,boils,pill,3.0,44,BAL,PAL
1071,boils,tlics,3.0,40,BAL,TLAC
1072,boils,veins,3.0,40,BAL,VAN
1073,boils,oi,3.0,57,BAL,
1074,boils,pals,3.0,44,BAL,PAL
1075,bone,acne,2.0,50,BAN,ACN
1076,bone,apnea,3.0,44,BAN,APN
1077,bone,binge,2.0,67,BAN,BANG
1078,bone,bite,2.0,50,BAN,BAT
1079,bone,bites,3.0,44,BAN,BAT
1080,bone,blood,3.0,44,BAN,BLAD
1081,bone,bmi,3.0,29,BAN,BN
1082,bone,body,2.0,50,BAN,BADY
1083,bone,boils,3.0,44,BAN,BAL
1084,bone,botox,3.0,44,BAN,BATAX
1085,bone,bowel,2.0,67,BAN,BAL
1086,bone,brao,3.0,50,BAN,BR
1087,bone,burns,3.0,44,BAN,BARN
1088,bone,coli,3.0,25,BAN,CAL
1089,bone,coma,3.0,25,BAN,CAN
1090,bone,copd,3.0,25,BAN,CAPD
1091,bone,cornea,3.0,60,BAN,CARN
1092,bone,corns,3.0,44,BAN,CARN
1093,bone,ebola,3.0,44,BAN,EBAL
1094,bone,eye,3.0,29,BAN,E
1095,bone,face,3.0,25,BAN,FAC
1096,bone,foot,3.0,25,BAN,FAT
1097,bone,gout,3.0,25,BAN,GAT
1098,bone,iron,3.0,50,BAN,IRAN
1099,bone,joint,3.0,44,BAN,JAD
1100,bone,knee,3.0,50,BAN,NY
1101,bone,ldpe,3.0,25,BAN,LDP
1102,bone,lobe,2.0,50,BAN,LAB
1103,bone,lung,3.0,25,BAN,LANG
1104,bone,lyme,3.0,25,BAN,LAN
1105,bone,male,3.0,25,BAN,MAL
1106,bone,moles,3.0,44,BAN,MAL
1107,bone,node,2.0,50,BAN,NAD
1108,bone,nodes,3.0,44,BAN,NAD
1109,bone,nose,2.0,50,BAN,NAS
1110,bone,oab,3.0,29,BAN,OAB
1111,bone,ocd,3.0,29,BAN,OCD
1112,bone,osa,3.0,29,BAN,OS
1113,bone,rape,3.0,25,BAN,RAP
1114,bone,reye,3.0,25,BAN,RY
1115,bone,scle,3.0,25,BAN,SCL
1116,bone,spine,3.0,44,BAN,SPAN
1117,bone,urine,3.0,44,BAN,URAN
1118,bone,wfns,3.0,25,BAN,WFN
1119,bone,wnv,3.0,29,BAN,WNV
1120,bone,womb,3.0,25,BAN,WANB
1121,bone,yoga,3.0,25,BAN,YAG
